#omega:            +6.773297572084e+14 1/s
#prefactor:        +2.413825133485e+00 1/sqrt(angstrom)
#hermite-argument: +1.032729413118e+01 1/angstrom
#exponent:         -5.332650203595e+01 1/angstrom^2
#energy:
#	E 0 =    21.507861123365 kJ/mol
#	E 1 =    64.523583370094 kJ/mol
#	E 2 =   107.539305616824 kJ/mol
#	E 3 =   150.555027863554 kJ/mol
#	E 4 =   193.570750110283 kJ/mol
#	E 5 =   236.586472357013 kJ/mol
#  x		 V(x)			 E0+Psi0	 E1+Psi1	 E2+Psi2	 E3+Psi3	 E4+Psi4	 E5+Psi5	
-2.50000000	     14336.73750000	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.49500000	     14279.44789695	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.49000000	     14222.27298780	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.48500000	     14165.21277255	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.48000000	     14108.26725120	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.47500000	     14051.43642375	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.47000000	     13994.72029020	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.46500000	     13938.11885055	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.46000000	     13881.63210480	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.45500000	     13825.26005295	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.45000000	     13769.00269500	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.44500000	     13712.86003095	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.44000000	     13656.83206080	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.43500000	     13600.91878455	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.43000000	     13545.12020220	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.42500000	     13489.43631375	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.42000000	     13433.86711920	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.41500000	     13378.41261855	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.41000000	     13323.07281180	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.40500000	     13267.84769895	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.40000000	     13212.73728000	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.39500000	     13157.74155495	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.39000000	     13102.86052380	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.38500000	     13048.09418655	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.38000000	     12993.44254320	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.37500000	     12938.90559375	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.37000000	     12884.48333820	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.36500000	     12830.17577655	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.36000000	     12775.98290880	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.35500000	     12721.90473495	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.35000000	     12667.94125500	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.34500000	     12614.09246895	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.34000000	     12560.35837680	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.33500000	     12506.73897855	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.33000000	     12453.23427420	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.32500000	     12399.84426375	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.32000000	     12346.56894720	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.31500000	     12293.40832455	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.31000000	     12240.36239580	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.30500000	     12187.43116095	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.30000000	     12134.61462000	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.29500000	     12081.91277295	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
-2.29000000	     12029.32561980	    21.50786112	    64.52358337	   107.53930562	   150.55502786	   193.57075011	   236.58647236	
